stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"L00021","Il Trebbio","43.9251642228176","12.5935512518621","0",""
"L00022","Croce","43.9235429661115","12.5928786049876","0",""
"L00023","Il Trebbio","43.9259830200058","12.5935275668992","0",""
"L00024","San Savino Asilo","43.9379155478636","12.59517664085","0",""
"L00025","San Savino","43.9413121132265","12.5957156155883","0",""
"L00026","Roma,1554","43.9428659965665","12.5961825236143","0",""
"L00029","Sp42-Valle","43.9206846139667","12.5610604861557","0",""
"L00030","Panoramica","43.9244206595687","12.5911646754272","0",""
"L00031","Croce","43.9237233755566","12.5926813663904","0",""
"L00035","Roma Cimitero","43.9210172782419","12.5509421106067","0",""
"L00036","Sp42-Valle","43.9207092485883","12.5613708729707","0",""
"L00037","San Marco","43.9265973053164","12.5672777145963","0",""
"L00038","Ca Menghino","43.9261500517985","12.5752465634893","0",""
"L00039","Il Lago","43.9285615727317","12.5934858347445","0",""
"L00040","Il Lago","43.9291120869734","12.5931210439551","0",""
"L00041","Dei Santuari","43.9151813112389","12.6000503476363","0",""
"L00042","Croce Chiesa","43.9241998967854","12.5879567001924","0",""
"L00043","Taverna","43.9119418557051","12.5572668882863","0",""
"L00044","Belarda","43.9263917714291","12.5711570903152","0",""
"L00045","Sp42,1880","43.9226127349969","12.5623923295679","0",""
"L00046","Sp42,1880","43.9226788239565","12.5625359893946","0",""
"L00047","Belarda","43.9262620670065","12.5714083950699","0",""
"L00048","Sp42-Casiccio","43.924863048453","12.5640567706197","0",""
"L00049","Sp42-Casiccio","43.9247082526331","12.5637641328887","0",""
"L00050","Muraglione","43.9193279702752","12.5770558167786","0",""
"L00051","Taverna Stadio","43.9162551676492","12.5657096844016","0",""
"M00001","Monte","43.8492802263617","12.6195625969822","0",""
"M00002","Monte","43.8492107849678","12.6196866586241","0",""
"M00003","Molino-Rocchi","43.8700477212497","12.6051953725437","0",""
"M00004","Molino-Rocchi","43.8701021523647","12.6050002912307","0",""
"M00005","Ca Gallo","43.8736468092737","12.6059472765678","0",""
"M00006","Ca Gallo","43.8743167973054","12.6061257997554","0",""
"M00007","San Gaudenzio","43.8783842179865","12.6083041359704","0",""
"M00008","San Gaudenzio","43.8784028909992","12.6081639829644","0",""
"M00009","Il Gaggio","43.8833429797857","12.6145337771865","0",""
"M00010","Il Gaggio","43.8833320452922","12.6144844218903","0",""
"M00011","P.Zza Liberta","43.8904146186825","12.6104200732097","0",""
"M00012","P.Zza Liberta","43.8903425223427","12.6104167326374","0",""
"M00013","Il Gaggio","43.8833619136507","12.6141471341572","0",""
"M00014","Il Gaggio","43.8833866115518","12.6142519557209","0",""
"M00015","San Felice","43.8820912013673","12.6229392765389","0",""
"M00016","San Felice","43.8814576394759","12.6229955998186","0",""
